,0,1,3
0,Dividend,-,ENZO
1,Dividend (TTM),-,ENZO
2,Payout Ratio (%),-,ENZO
3,Dividend Yield (%),-,ENZO
4,Latest Dividend Ex-Date,-,ENZO
5,Latest Split Factor (From 2008),-,ENZO
6,Latest Split Ex-Date,-,ENZO
7,Latest Stock Bonus Factor (From 2008),-,ENZO
8,Latest Stock Bonus Ex-Date,-,ENZO
9,Latest Dividend Bonus Factor (From 2008),-,ENZO
10,Latest Dividend Bonus Ex-Date,-,ENZO
