,0,1,3
0,Dividend,-,ARII
1,Dividend (TTM),-,ARII
2,Payout Ratio (%),-,ARII
3,Dividend Yield (%),-,ARII
4,Latest Dividend Ex-Date,-,ARII
5,Latest Split Factor (From 2008),-,ARII
6,Latest Split Ex-Date,-,ARII
7,Latest Stock Bonus Factor (From 2008),-,ARII
8,Latest Stock Bonus Ex-Date,-,ARII
9,Latest Dividend Bonus Factor (From 2008),-,ARII
10,Latest Dividend Bonus Ex-Date,-,ARII
