,0,1,3
0,Dividend,6.00,BBLD
1,Dividend (TTM),6.00,BBLD
2,Payout Ratio (%),34.40%,BBLD
3,Dividend Yield (%),1.41%,BBLD
4,Latest Dividend Ex-Date,17 Jun 22,BBLD
5,Latest Split Factor (From 2008),2.00,BBLD
6,Latest Split Ex-Date,02 Oct 06,BBLD
7,Latest Stock Bonus Factor (From 2008),1.15,BBLD
8,Latest Stock Bonus Ex-Date,22 May 12,BBLD
9,Latest Dividend Bonus Factor (From 2008),-,BBLD
10,Latest Dividend Bonus Ex-Date,-,BBLD
