,0,1,3
0,Dividend,-,INPS
1,Dividend (TTM),-,INPS
2,Payout Ratio (%),-,INPS
3,Dividend Yield (%),-,INPS
4,Latest Dividend Ex-Date,-,INPS
5,Latest Split Factor (From 2008),-,INPS
6,Latest Split Ex-Date,-,INPS
7,Latest Stock Bonus Factor (From 2008),-,INPS
8,Latest Stock Bonus Ex-Date,-,INPS
9,Latest Dividend Bonus Factor (From 2008),-,INPS
10,Latest Dividend Bonus Ex-Date,-,INPS
