,0,1,3
0,Dividend,-,BULL
1,Dividend (TTM),-,BULL
2,Payout Ratio (%),-,BULL
3,Dividend Yield (%),-,BULL
4,Latest Dividend Ex-Date,-,BULL
5,Latest Split Factor (From 2008),0.13,BULL
6,Latest Split Ex-Date,09 Mar 15,BULL
7,Latest Stock Bonus Factor (From 2008),-,BULL
8,Latest Stock Bonus Ex-Date,-,BULL
9,Latest Dividend Bonus Factor (From 2008),-,BULL
10,Latest Dividend Bonus Ex-Date,-,BULL
