,0,1,3
0,Dividend,-,BUAH
1,Dividend (TTM),-,BUAH
2,Payout Ratio (%),-,BUAH
3,Dividend Yield (%),-,BUAH
4,Latest Dividend Ex-Date,-,BUAH
5,Latest Split Factor (From 2008),-,BUAH
6,Latest Split Ex-Date,-,BUAH
7,Latest Stock Bonus Factor (From 2008),-,BUAH
8,Latest Stock Bonus Ex-Date,-,BUAH
9,Latest Dividend Bonus Factor (From 2008),-,BUAH
10,Latest Dividend Bonus Ex-Date,-,BUAH
