,0,1,3
0,Dividend,-,LUCK
1,Dividend (TTM),-,LUCK
2,Payout Ratio (%),-,LUCK
3,Dividend Yield (%),-,LUCK
4,Latest Dividend Ex-Date,-,LUCK
5,Latest Split Factor (From 2008),-,LUCK
6,Latest Split Ex-Date,-,LUCK
7,Latest Stock Bonus Factor (From 2008),-,LUCK
8,Latest Stock Bonus Ex-Date,-,LUCK
9,Latest Dividend Bonus Factor (From 2008),-,LUCK
10,Latest Dividend Bonus Ex-Date,-,LUCK
