,0,1,3
0,Dividend,20.00,KKGI
1,Dividend (TTM),40.00,KKGI
2,Payout Ratio (%),60.63%,KKGI
3,Dividend Yield (%),5.26%,KKGI
4,Latest Dividend Ex-Date,11 Jul 22,KKGI
5,Latest Split Factor (From 2008),5.00,KKGI
6,Latest Split Ex-Date,27 Mar 17,KKGI
7,Latest Stock Bonus Factor (From 2008),-,KKGI
8,Latest Stock Bonus Ex-Date,-,KKGI
9,Latest Dividend Bonus Factor (From 2008),-,KKGI
10,Latest Dividend Bonus Ex-Date,-,KKGI
