,0,1,3
0,Dividend,-,TRGU
1,Dividend (TTM),-,TRGU
2,Payout Ratio (%),-,TRGU
3,Dividend Yield (%),-,TRGU
4,Latest Dividend Ex-Date,-,TRGU
5,Latest Split Factor (From 2008),-,TRGU
6,Latest Split Ex-Date,-,TRGU
7,Latest Stock Bonus Factor (From 2008),-,TRGU
8,Latest Stock Bonus Ex-Date,-,TRGU
9,Latest Dividend Bonus Factor (From 2008),-,TRGU
10,Latest Dividend Bonus Ex-Date,-,TRGU
