,0,1,3
0,Dividend,-,POLU
1,Dividend (TTM),-,POLU
2,Payout Ratio (%),-,POLU
3,Dividend Yield (%),-,POLU
4,Latest Dividend Ex-Date,-,POLU
5,Latest Split Factor (From 2008),-,POLU
6,Latest Split Ex-Date,-,POLU
7,Latest Stock Bonus Factor (From 2008),-,POLU
8,Latest Stock Bonus Ex-Date,-,POLU
9,Latest Dividend Bonus Factor (From 2008),-,POLU
10,Latest Dividend Bonus Ex-Date,-,POLU
