,0,1,3
0,Dividend,618.00,IBST
1,Dividend (TTM),618.00,IBST
2,Payout Ratio (%),"1,317.70%",IBST
3,Dividend Yield (%),7.23%,IBST
4,Latest Dividend Ex-Date,05 Aug 22,IBST
5,Latest Split Factor (From 2008),-,IBST
6,Latest Split Ex-Date,-,IBST
7,Latest Stock Bonus Factor (From 2008),-,IBST
8,Latest Stock Bonus Ex-Date,-,IBST
9,Latest Dividend Bonus Factor (From 2008),-,IBST
10,Latest Dividend Bonus Ex-Date,-,IBST
