,0,1,3
0,Dividend,-,BKDP
1,Dividend (TTM),-,BKDP
2,Payout Ratio (%),-,BKDP
3,Dividend Yield (%),-,BKDP
4,Latest Dividend Ex-Date,-,BKDP
5,Latest Split Factor (From 2008),-,BKDP
6,Latest Split Ex-Date,-,BKDP
7,Latest Stock Bonus Factor (From 2008),-,BKDP
8,Latest Stock Bonus Ex-Date,-,BKDP
9,Latest Dividend Bonus Factor (From 2008),-,BKDP
10,Latest Dividend Bonus Ex-Date,-,BKDP
