,0,1,3
0,Dividend,-,SMMA
1,Dividend (TTM),-,SMMA
2,Payout Ratio (%),-,SMMA
3,Dividend Yield (%),-,SMMA
4,Latest Dividend Ex-Date,27 Jun 18,SMMA
5,Latest Split Factor (From 2008),-,SMMA
6,Latest Split Ex-Date,-,SMMA
7,Latest Stock Bonus Factor (From 2008),-,SMMA
8,Latest Stock Bonus Ex-Date,-,SMMA
9,Latest Dividend Bonus Factor (From 2008),-,SMMA
10,Latest Dividend Bonus Ex-Date,-,SMMA
