,0,1,3
0,Dividend,-,KBRI
1,Dividend (TTM),-,KBRI
2,Payout Ratio (%),-,KBRI
3,Dividend Yield (%),-,KBRI
4,Latest Dividend Ex-Date,-,KBRI
5,Latest Split Factor (From 2008),0.50,KBRI
6,Latest Split Ex-Date,28 Sep 10,KBRI
7,Latest Stock Bonus Factor (From 2008),-,KBRI
8,Latest Stock Bonus Ex-Date,-,KBRI
9,Latest Dividend Bonus Factor (From 2008),-,KBRI
10,Latest Dividend Bonus Ex-Date,-,KBRI
