,0,1,3
0,Dividend,3.00,HITS
1,Dividend (TTM),-,HITS
2,Payout Ratio (%),-,HITS
3,Dividend Yield (%),-,HITS
4,Latest Dividend Ex-Date,15 Apr 19,HITS
5,Latest Split Factor (From 2008),2.00,HITS
6,Latest Split Ex-Date,11 Sep 07,HITS
7,Latest Stock Bonus Factor (From 2008),-,HITS
8,Latest Stock Bonus Ex-Date,-,HITS
9,Latest Dividend Bonus Factor (From 2008),1.04,HITS
10,Latest Dividend Bonus Ex-Date,10 Dec 08,HITS
