,0,1,3
0,Dividend,5.00,IGAR
1,Dividend (TTM),5.00,IGAR
2,Payout Ratio (%),6.63%,IGAR
3,Dividend Yield (%),1.01%,IGAR
4,Latest Dividend Ex-Date,23 Jun 22,IGAR
5,Latest Split Factor (From 2008),-,IGAR
6,Latest Split Ex-Date,-,IGAR
7,Latest Stock Bonus Factor (From 2008),-,IGAR
8,Latest Stock Bonus Ex-Date,-,IGAR
9,Latest Dividend Bonus Factor (From 2008),-,IGAR
10,Latest Dividend Bonus Ex-Date,-,IGAR
