,0,1,3
0,Dividend,56.33,BDMN
1,Dividend (TTM),56.33,BDMN
2,Payout Ratio (%),35.00%,BDMN
3,Dividend Yield (%),2.17%,BDMN
4,Latest Dividend Ex-Date,05 Apr 22,BDMN
5,Latest Split Factor (From 2008),-,BDMN
6,Latest Split Ex-Date,-,BDMN
7,Latest Stock Bonus Factor (From 2008),-,BDMN
8,Latest Stock Bonus Ex-Date,-,BDMN
9,Latest Dividend Bonus Factor (From 2008),-,BDMN
10,Latest Dividend Bonus Ex-Date,-,BDMN
