,0,1,3
0,Dividend,5.00,BLTA
1,Dividend (TTM),-,BLTA
2,Payout Ratio (%),-,BLTA
3,Dividend Yield (%),-,BLTA
4,Latest Dividend Ex-Date,14 Jul 09,BLTA
5,Latest Split Factor (From 2008),2.00,BLTA
6,Latest Split Ex-Date,09 Nov 04,BLTA
7,Latest Stock Bonus Factor (From 2008),-,BLTA
8,Latest Stock Bonus Ex-Date,-,BLTA
9,Latest Dividend Bonus Factor (From 2008),-,BLTA
10,Latest Dividend Bonus Ex-Date,-,BLTA
