,0,1,3
0,Dividend,-,DEFI
1,Dividend (TTM),-,DEFI
2,Payout Ratio (%),-,DEFI
3,Dividend Yield (%),-,DEFI
4,Latest Dividend Ex-Date,04 Dec 13,DEFI
5,Latest Split Factor (From 2008),10.00,DEFI
6,Latest Split Ex-Date,23 Nov 15,DEFI
7,Latest Stock Bonus Factor (From 2008),-,DEFI
8,Latest Stock Bonus Ex-Date,-,DEFI
9,Latest Dividend Bonus Factor (From 2008),-,DEFI
10,Latest Dividend Bonus Ex-Date,-,DEFI
