,0,1,3
0,Dividend,267.00,ABMM
1,Dividend (TTM),267.00,ABMM
2,Payout Ratio (%),34.79%,ABMM
3,Dividend Yield (%),10.94%,ABMM
4,Latest Dividend Ex-Date,23 May 22,ABMM
5,Latest Split Factor (From 2008),-,ABMM
6,Latest Split Ex-Date,-,ABMM
7,Latest Stock Bonus Factor (From 2008),-,ABMM
8,Latest Stock Bonus Ex-Date,-,ABMM
9,Latest Dividend Bonus Factor (From 2008),-,ABMM
10,Latest Dividend Bonus Ex-Date,-,ABMM
