,0,1,3
0,Dividend,-,BTEL
1,Dividend (TTM),-,BTEL
2,Payout Ratio (%),-,BTEL
3,Dividend Yield (%),-,BTEL
4,Latest Dividend Ex-Date,-,BTEL
5,Latest Split Factor (From 2008),-,BTEL
6,Latest Split Ex-Date,-,BTEL
7,Latest Stock Bonus Factor (From 2008),-,BTEL
8,Latest Stock Bonus Ex-Date,-,BTEL
9,Latest Dividend Bonus Factor (From 2008),-,BTEL
10,Latest Dividend Bonus Ex-Date,-,BTEL
