,0,1,3
0,Dividend,7.30,TPIA
1,Dividend (TTM),59.08,TPIA
2,Payout Ratio (%),58.83%,TPIA
3,Dividend Yield (%),0.65%,TPIA
4,Latest Dividend Ex-Date,27 Apr 22,TPIA
5,Latest Split Factor (From 2008),5.00,TPIA
6,Latest Split Ex-Date,21 Nov 17,TPIA
7,Latest Stock Bonus Factor (From 2008),-,TPIA
8,Latest Stock Bonus Ex-Date,-,TPIA
9,Latest Dividend Bonus Factor (From 2008),-,TPIA
10,Latest Dividend Bonus Ex-Date,-,TPIA
