,0,1,3
0,Dividend,36.00,TBIG
1,Dividend (TTM),36.00,TBIG
2,Payout Ratio (%),52.65%,TBIG
3,Dividend Yield (%),1.20%,TBIG
4,Latest Dividend Ex-Date,03 Jun 22,TBIG
5,Latest Split Factor (From 2008),5.00,TBIG
6,Latest Split Ex-Date,14 Nov 19,TBIG
7,Latest Stock Bonus Factor (From 2008),-,TBIG
8,Latest Stock Bonus Ex-Date,-,TBIG
9,Latest Dividend Bonus Factor (From 2008),-,TBIG
10,Latest Dividend Bonus Ex-Date,-,TBIG
