,0,1,3
0,Dividend,-,AIMS
1,Dividend (TTM),-,AIMS
2,Payout Ratio (%),-,AIMS
3,Dividend Yield (%),-,AIMS
4,Latest Dividend Ex-Date,-,AIMS
5,Latest Split Factor (From 2008),2.00,AIMS
6,Latest Split Ex-Date,02 Aug 16,AIMS
7,Latest Stock Bonus Factor (From 2008),-,AIMS
8,Latest Stock Bonus Ex-Date,-,AIMS
9,Latest Dividend Bonus Factor (From 2008),-,AIMS
10,Latest Dividend Bonus Ex-Date,-,AIMS
