,0,1,3
0,Dividend,-,FMII
1,Dividend (TTM),-,FMII
2,Payout Ratio (%),-,FMII
3,Dividend Yield (%),-,FMII
4,Latest Dividend Ex-Date,-,FMII
5,Latest Split Factor (From 2008),-,FMII
6,Latest Split Ex-Date,-,FMII
7,Latest Stock Bonus Factor (From 2008),-,FMII
8,Latest Stock Bonus Ex-Date,-,FMII
9,Latest Dividend Bonus Factor (From 2008),-,FMII
10,Latest Dividend Bonus Ex-Date,-,FMII
