,0,1,3
0,Dividend,-,CARE
1,Dividend (TTM),-,CARE
2,Payout Ratio (%),-,CARE
3,Dividend Yield (%),-,CARE
4,Latest Dividend Ex-Date,-,CARE
5,Latest Split Factor (From 2008),-,CARE
6,Latest Split Ex-Date,-,CARE
7,Latest Stock Bonus Factor (From 2008),-,CARE
8,Latest Stock Bonus Ex-Date,-,CARE
9,Latest Dividend Bonus Factor (From 2008),-,CARE
10,Latest Dividend Bonus Ex-Date,-,CARE
