,0,1,3
0,Dividend,2.50,SCMA
1,Dividend (TTM),2.50,SCMA
2,Payout Ratio (%),13.72%,SCMA
3,Dividend Yield (%),1.02%,SCMA
4,Latest Dividend Ex-Date,08 Jul 22,SCMA
5,Latest Split Factor (From 2008),5.00,SCMA
6,Latest Split Ex-Date,29 Oct 21,SCMA
7,Latest Stock Bonus Factor (From 2008),-,SCMA
8,Latest Stock Bonus Ex-Date,-,SCMA
9,Latest Dividend Bonus Factor (From 2008),-,SCMA
10,Latest Dividend Bonus Ex-Date,-,SCMA
