,0,1,3
0,Dividend,20.00,BTON
1,Dividend (TTM),-,BTON
2,Payout Ratio (%),-,BTON
3,Dividend Yield (%),-,BTON
4,Latest Dividend Ex-Date,24 Jun 15,BTON
5,Latest Split Factor (From 2008),4.00,BTON
6,Latest Split Ex-Date,01 Aug 16,BTON
7,Latest Stock Bonus Factor (From 2008),-,BTON
8,Latest Stock Bonus Ex-Date,-,BTON
9,Latest Dividend Bonus Factor (From 2008),-,BTON
10,Latest Dividend Bonus Ex-Date,-,BTON
