,0,1,3
0,Dividend,16.52,MRAT
1,Dividend (TTM),-,MRAT
2,Payout Ratio (%),-,MRAT
3,Dividend Yield (%),-,MRAT
4,Latest Dividend Ex-Date,11 Jul 13,MRAT
5,Latest Split Factor (From 2008),-,MRAT
6,Latest Split Ex-Date,-,MRAT
7,Latest Stock Bonus Factor (From 2008),-,MRAT
8,Latest Stock Bonus Ex-Date,-,MRAT
9,Latest Dividend Bonus Factor (From 2008),-,MRAT
10,Latest Dividend Bonus Ex-Date,-,MRAT
