,0,1,3
0,Dividend,-,MDKA
1,Dividend (TTM),-,MDKA
2,Payout Ratio (%),-,MDKA
3,Dividend Yield (%),-,MDKA
4,Latest Dividend Ex-Date,-,MDKA
5,Latest Split Factor (From 2008),5.00,MDKA
6,Latest Split Ex-Date,18 Oct 19,MDKA
7,Latest Stock Bonus Factor (From 2008),-,MDKA
8,Latest Stock Bonus Ex-Date,-,MDKA
9,Latest Dividend Bonus Factor (From 2008),-,MDKA
10,Latest Dividend Bonus Ex-Date,-,MDKA
