,0,1,3
0,Dividend,33.84,PTPP
1,Dividend (TTM),-,PTPP
2,Payout Ratio (%),-,PTPP
3,Dividend Yield (%),-,PTPP
4,Latest Dividend Ex-Date,15 Jun 20,PTPP
5,Latest Split Factor (From 2008),-,PTPP
6,Latest Split Ex-Date,-,PTPP
7,Latest Stock Bonus Factor (From 2008),-,PTPP
8,Latest Stock Bonus Ex-Date,-,PTPP
9,Latest Dividend Bonus Factor (From 2008),-,PTPP
10,Latest Dividend Bonus Ex-Date,-,PTPP
