,0,1,3
0,Dividend,28.00,PSSI
1,Dividend (TTM),28.00,PSSI
2,Payout Ratio (%),42.46%,PSSI
3,Dividend Yield (%),4.52%,PSSI
4,Latest Dividend Ex-Date,24 May 22,PSSI
5,Latest Split Factor (From 2008),-,PSSI
6,Latest Split Ex-Date,-,PSSI
7,Latest Stock Bonus Factor (From 2008),-,PSSI
8,Latest Stock Bonus Ex-Date,-,PSSI
9,Latest Dividend Bonus Factor (From 2008),-,PSSI
10,Latest Dividend Bonus Ex-Date,-,PSSI
