,0,1,3
0,Dividend,-,SBAT
1,Dividend (TTM),-,SBAT
2,Payout Ratio (%),-,SBAT
3,Dividend Yield (%),-,SBAT
4,Latest Dividend Ex-Date,-,SBAT
5,Latest Split Factor (From 2008),-,SBAT
6,Latest Split Ex-Date,-,SBAT
7,Latest Stock Bonus Factor (From 2008),-,SBAT
8,Latest Stock Bonus Ex-Date,-,SBAT
9,Latest Dividend Bonus Factor (From 2008),-,SBAT
10,Latest Dividend Bonus Ex-Date,-,SBAT
