,0,1,3
0,Dividend,1.75,TRIS
1,Dividend (TTM),1.75,TRIS
2,Payout Ratio (%),117.45%,TRIS
3,Dividend Yield (%),1.11%,TRIS
4,Latest Dividend Ex-Date,17 May 22,TRIS
5,Latest Split Factor (From 2008),-,TRIS
6,Latest Split Ex-Date,-,TRIS
7,Latest Stock Bonus Factor (From 2008),-,TRIS
8,Latest Stock Bonus Ex-Date,-,TRIS
9,Latest Dividend Bonus Factor (From 2008),-,TRIS
10,Latest Dividend Bonus Ex-Date,-,TRIS
