,0,1,3
0,Dividend,75.00,INDS
1,Dividend (TTM),75.00,INDS
2,Payout Ratio (%),31.03%,INDS
3,Dividend Yield (%),3.50%,INDS
4,Latest Dividend Ex-Date,08 Jul 22,INDS
5,Latest Split Factor (From 2008),-,INDS
6,Latest Split Ex-Date,-,INDS
7,Latest Stock Bonus Factor (From 2008),1.25,INDS
8,Latest Stock Bonus Ex-Date,03 Jul 14,INDS
9,Latest Dividend Bonus Factor (From 2008),-,INDS
10,Latest Dividend Bonus Ex-Date,-,INDS
