,0,1,3
0,Dividend,-,NIPS
1,Dividend (TTM),-,NIPS
2,Payout Ratio (%),-,NIPS
3,Dividend Yield (%),-,NIPS
4,Latest Dividend Ex-Date,-,NIPS
5,Latest Split Factor (From 2008),20.00,NIPS
6,Latest Split Ex-Date,25 Nov 13,NIPS
7,Latest Stock Bonus Factor (From 2008),1.80,NIPS
8,Latest Stock Bonus Ex-Date,18 Oct 13,NIPS
9,Latest Dividend Bonus Factor (From 2008),-,NIPS
10,Latest Dividend Bonus Ex-Date,-,NIPS
