,0,1,3
0,Dividend,3.67,BEBS
1,Dividend (TTM),3.67,BEBS
2,Payout Ratio (%),30.01%,BEBS
3,Dividend Yield (%),0.08%,BEBS
4,Latest Dividend Ex-Date,24 May 22,BEBS
5,Latest Split Factor (From 2008),-,BEBS
6,Latest Split Ex-Date,-,BEBS
7,Latest Stock Bonus Factor (From 2008),-,BEBS
8,Latest Stock Bonus Ex-Date,-,BEBS
9,Latest Dividend Bonus Factor (From 2008),-,BEBS
10,Latest Dividend Bonus Ex-Date,-,BEBS
