,0,1,3
0,Dividend,19.62,ITMA
1,Dividend (TTM),-,ITMA
2,Payout Ratio (%),-,ITMA
3,Dividend Yield (%),-,ITMA
4,Latest Dividend Ex-Date,22 Aug 17,ITMA
5,Latest Split Factor (From 2008),20.00,ITMA
6,Latest Split Ex-Date,13 Sep 16,ITMA
7,Latest Stock Bonus Factor (From 2008),-,ITMA
8,Latest Stock Bonus Ex-Date,-,ITMA
9,Latest Dividend Bonus Factor (From 2008),-,ITMA
10,Latest Dividend Bonus Ex-Date,-,ITMA
