,0,1,3
0,Dividend,22.00,IMPC
1,Dividend (TTM),22.00,IMPC
2,Payout Ratio (%),50.63%,IMPC
3,Dividend Yield (%),0.53%,IMPC
4,Latest Dividend Ex-Date,17 Jun 22,IMPC
5,Latest Split Factor (From 2008),10.00,IMPC
6,Latest Split Ex-Date,22 Jun 16,IMPC
7,Latest Stock Bonus Factor (From 2008),-,IMPC
8,Latest Stock Bonus Ex-Date,-,IMPC
9,Latest Dividend Bonus Factor (From 2008),-,IMPC
10,Latest Dividend Bonus Ex-Date,-,IMPC
