,0,1,3
0,Dividend,-,PANI
1,Dividend (TTM),-,PANI
2,Payout Ratio (%),-,PANI
3,Dividend Yield (%),-,PANI
4,Latest Dividend Ex-Date,-,PANI
5,Latest Split Factor (From 2008),-,PANI
6,Latest Split Ex-Date,-,PANI
7,Latest Stock Bonus Factor (From 2008),-,PANI
8,Latest Stock Bonus Ex-Date,-,PANI
9,Latest Dividend Bonus Factor (From 2008),-,PANI
10,Latest Dividend Bonus Ex-Date,-,PANI
