,0,1,3
0,Dividend,-,TGRA
1,Dividend (TTM),-,TGRA
2,Payout Ratio (%),-,TGRA
3,Dividend Yield (%),-,TGRA
4,Latest Dividend Ex-Date,-,TGRA
5,Latest Split Factor (From 2008),-,TGRA
6,Latest Split Ex-Date,-,TGRA
7,Latest Stock Bonus Factor (From 2008),-,TGRA
8,Latest Stock Bonus Ex-Date,-,TGRA
9,Latest Dividend Bonus Factor (From 2008),-,TGRA
10,Latest Dividend Bonus Ex-Date,-,TGRA
