,0,1,3
0,Dividend,-,BKSL
1,Dividend (TTM),-,BKSL
2,Payout Ratio (%),-,BKSL
3,Dividend Yield (%),-,BKSL
4,Latest Dividend Ex-Date,29 Sep 15,BKSL
5,Latest Split Factor (From 2008),0.20,BKSL
6,Latest Split Ex-Date,01 Aug 06,BKSL
7,Latest Stock Bonus Factor (From 2008),-,BKSL
8,Latest Stock Bonus Ex-Date,-,BKSL
9,Latest Dividend Bonus Factor (From 2008),-,BKSL
10,Latest Dividend Bonus Ex-Date,-,BKSL
