,0,1,3
0,Dividend,-,DWGL
1,Dividend (TTM),-,DWGL
2,Payout Ratio (%),-,DWGL
3,Dividend Yield (%),-,DWGL
4,Latest Dividend Ex-Date,-,DWGL
5,Latest Split Factor (From 2008),-,DWGL
6,Latest Split Ex-Date,-,DWGL
7,Latest Stock Bonus Factor (From 2008),-,DWGL
8,Latest Stock Bonus Ex-Date,-,DWGL
9,Latest Dividend Bonus Factor (From 2008),-,DWGL
10,Latest Dividend Bonus Ex-Date,-,DWGL
