,0,1,3
0,Dividend,-,TRIL
1,Dividend (TTM),-,TRIL
2,Payout Ratio (%),-,TRIL
3,Dividend Yield (%),-,TRIL
4,Latest Dividend Ex-Date,-,TRIL
5,Latest Split Factor (From 2008),-,TRIL
6,Latest Split Ex-Date,-,TRIL
7,Latest Stock Bonus Factor (From 2008),-,TRIL
8,Latest Stock Bonus Ex-Date,-,TRIL
9,Latest Dividend Bonus Factor (From 2008),-,TRIL
10,Latest Dividend Bonus Ex-Date,-,TRIL
