,0,1,3
0,Dividend,99.11,BJBR
1,Dividend (TTM),99.11,BJBR
2,Payout Ratio (%),47.99%,BJBR
3,Dividend Yield (%),7.00%,BJBR
4,Latest Dividend Ex-Date,08 Apr 22,BJBR
5,Latest Split Factor (From 2008),-,BJBR
6,Latest Split Ex-Date,-,BJBR
7,Latest Stock Bonus Factor (From 2008),-,BJBR
8,Latest Stock Bonus Ex-Date,-,BJBR
9,Latest Dividend Bonus Factor (From 2008),-,BJBR
10,Latest Dividend Bonus Ex-Date,-,BJBR
