,0,1,3
0,Dividend,5.00,BMTR
1,Dividend (TTM),-,BMTR
2,Payout Ratio (%),-,BMTR
3,Dividend Yield (%),-,BMTR
4,Latest Dividend Ex-Date,05 Jul 18,BMTR
5,Latest Split Factor (From 2008),5.00,BMTR
6,Latest Split Ex-Date,24 Apr 07,BMTR
7,Latest Stock Bonus Factor (From 2008),-,BMTR
8,Latest Stock Bonus Ex-Date,-,BMTR
9,Latest Dividend Bonus Factor (From 2008),-,BMTR
10,Latest Dividend Bonus Ex-Date,-,BMTR
