,0,1,3
0,Dividend,4.00,IMAS
1,Dividend (TTM),4.00,IMAS
2,Payout Ratio (%),-,IMAS
3,Dividend Yield (%),0.45%,IMAS
4,Latest Dividend Ex-Date,05 Aug 22,IMAS
5,Latest Split Factor (From 2008),2.00,IMAS
6,Latest Split Ex-Date,07 Jun 12,IMAS
7,Latest Stock Bonus Factor (From 2008),-,IMAS
8,Latest Stock Bonus Ex-Date,-,IMAS
9,Latest Dividend Bonus Factor (From 2008),-,IMAS
10,Latest Dividend Bonus Ex-Date,-,IMAS
