,0,1,3
0,Dividend,-,INTD
1,Dividend (TTM),-,INTD
2,Payout Ratio (%),-,INTD
3,Dividend Yield (%),-,INTD
4,Latest Dividend Ex-Date,-,INTD
5,Latest Split Factor (From 2008),5.00,INTD
6,Latest Split Ex-Date,14 Jun 17,INTD
7,Latest Stock Bonus Factor (From 2008),-,INTD
8,Latest Stock Bonus Ex-Date,-,INTD
9,Latest Dividend Bonus Factor (From 2008),-,INTD
10,Latest Dividend Bonus Ex-Date,-,INTD
