,0,1,3
0,Dividend,8.00,PTIS
1,Dividend (TTM),-,PTIS
2,Payout Ratio (%),-,PTIS
3,Dividend Yield (%),-,PTIS
4,Latest Dividend Ex-Date,09 Sep 14,PTIS
5,Latest Split Factor (From 2008),-,PTIS
6,Latest Split Ex-Date,-,PTIS
7,Latest Stock Bonus Factor (From 2008),-,PTIS
8,Latest Stock Bonus Ex-Date,-,PTIS
9,Latest Dividend Bonus Factor (From 2008),-,PTIS
10,Latest Dividend Bonus Ex-Date,-,PTIS
