,0,1,3
0,Dividend,1.00,ESTI
1,Dividend (TTM),1.00,ESTI
2,Payout Ratio (%),8.75%,ESTI
3,Dividend Yield (%),1.18%,ESTI
4,Latest Dividend Ex-Date,04 Jul 22,ESTI
5,Latest Split Factor (From 2008),-,ESTI
6,Latest Split Ex-Date,-,ESTI
7,Latest Stock Bonus Factor (From 2008),-,ESTI
8,Latest Stock Bonus Ex-Date,-,ESTI
9,Latest Dividend Bonus Factor (From 2008),-,ESTI
10,Latest Dividend Bonus Ex-Date,-,ESTI
