,0,1,3
0,Dividend,-,DEWA
1,Dividend (TTM),-,DEWA
2,Payout Ratio (%),-,DEWA
3,Dividend Yield (%),-,DEWA
4,Latest Dividend Ex-Date,-,DEWA
5,Latest Split Factor (From 2008),-,DEWA
6,Latest Split Ex-Date,-,DEWA
7,Latest Stock Bonus Factor (From 2008),-,DEWA
8,Latest Stock Bonus Ex-Date,-,DEWA
9,Latest Dividend Bonus Factor (From 2008),-,DEWA
10,Latest Dividend Bonus Ex-Date,-,DEWA
