,0,1,3
0,Dividend,2.70,LPKR
1,Dividend (TTM),-,LPKR
2,Payout Ratio (%),-,LPKR
3,Dividend Yield (%),-,LPKR
4,Latest Dividend Ex-Date,22 Jun 18,LPKR
5,Latest Split Factor (From 2008),2.50,LPKR
6,Latest Split Ex-Date,26 Dec 07,LPKR
7,Latest Stock Bonus Factor (From 2008),-,LPKR
8,Latest Stock Bonus Ex-Date,-,LPKR
9,Latest Dividend Bonus Factor (From 2008),-,LPKR
10,Latest Dividend Bonus Ex-Date,-,LPKR
