,0,1,3
0,Dividend,6.00,TELE
1,Dividend (TTM),-,TELE
2,Payout Ratio (%),-,TELE
3,Dividend Yield (%),-,TELE
4,Latest Dividend Ex-Date,08 Jul 19,TELE
5,Latest Split Factor (From 2008),-,TELE
6,Latest Split Ex-Date,-,TELE
7,Latest Stock Bonus Factor (From 2008),-,TELE
8,Latest Stock Bonus Ex-Date,-,TELE
9,Latest Dividend Bonus Factor (From 2008),-,TELE
10,Latest Dividend Bonus Ex-Date,-,TELE
