"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3124696,"2022-05-30T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-183PM10000D232------------",12225,0,0,12350,12200,12350,125,917200,11266727500,1031,1003.3,12350,79500,12300,900,1924688333,1924688333,390711732,182600,83100,"",33600,413011200,1,NA,NA
"2",2,3124697,"2022-05-30T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614---L--------",194,0,0,198,191,194,0,5385400,1042706000,632,428.6,194,210200,193,176300,3935892857,3935892857,1342926643,1e+05,962400,"",0,0,0,NA,NA
"3",3,3124698,"2022-05-30T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6250,0,0,6425,5900,5900,-350,600,3737500,6,1347,5900,100,0,0,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3124699,"2022-05-30T00:00:00","ABMM","ABM Investama Tbk.","XDM-1115000000C311------------",2950,0,0,2970,2780,2890,-60,7731900,22122899000,2798,77.1,2900,2300,2890,2500,2753165000,2753165000,568803889,378900,1330300,"",0,0,0,NA,NA
"5",5,3124700,"2022-05-30T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",985,0,0,1010,980,1000,15,36036800,35841746000,4816,1219.5,1005,337100,1000,74200,1.715e+10,1.715e+10,6835990000,23304700,25812000,"",49000,4.9e+07,1,NA,NA
"6",6,3124701,"2022-05-30T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",159,0,0,164,159,162,3,5918400,954445600,446,12,163,261800,162,291700,12675160000,12675160000,2259981028,92000,241700,"",0,0,0,NA,NA
"7",7,3124702,"2022-05-30T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",76,0,0,81,76,79,3,39591100,3095585400,4339,60.8,79,199500,78,3150700,22222222200,22222222200,2222222220,187200,1133600,"",10000,1250000,1,NA,NA
"8",8,3124703,"2022-05-30T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",6200,0,0,7400,6100,6175,-25,1354600,8913827500,1359,320.8,6200,5000,6175,2600,589896800,589896800,48961434,8000,13100,"",0,0,0,NA,NA
"9",9,3124704,"2022-05-30T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",715,0,0,735,700,730,15,12505000,9081386000,2548,573.3,730,661400,725,528900,3560849376,3560849376,1744816194,971500,1120200,"",0,0,0,NA,NA
"10",10,3124705,"2022-05-30T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",8075,0,0,8125,8075,8100,25,142300,1153372500,197,348.4,8125,5600,8100,20000,1e+09,1e+09,79100000,0,25400,"",0,0,0,NA,NA
"11",11,3124706,"2022-05-30T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",181,0,0,185,180,184,3,976000,177350800,213,16.4,184,46600,183,1800,3889179559,3889179559,520372225,0,0,"",0,0,0,NA,NA
"12",12,3124707,"2022-05-30T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2135000000A121------------",2370,0,0,2470,2320,2370,0,183336600,436636636000,20209,2370,2370,1091600,2360,568800,40882331500,40882331500,6606584770,49212200,40560600,"",202100,478977000,2,NA,NA
"13",13,3124708,"2022-05-30T00:00:00","ADRO","Adaro Energy Indonesia Tbk.","XDMO1XD2Q60000A121------------",3160,3170,3170,3180,3030,3060,-100,146193800,450285729000,23079,278.2,3070,202400,3060,1691000,31985962000,31985962000,13981063990,29034500,18090800,"",724992,2222344300,16,NA,NA
"14",14,3124709,"2022-05-30T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",332,0,0,350,338,340,8,5700,1961800,18,309.1,338,600,332,2400,1e+09,1e+09,250200000,0,0,"",0,0,0,NA,NA
"15",15,3124710,"2022-05-30T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835F20000B111------------",2050,0,0,2170,2040,2050,0,6458700,13512867000,2895,186.4,2060,61200,2050,300,3066660000,3066660000,597385368,1239300,2200600,"",0,0,0,NA,NA
"16",16,3124711,"2022-05-30T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1105000000G111------------",920,0,0,930,900,915,-5,5874800,5348850000,1803,1524.5,920,435100,915,98200,22520272963,22520272963,3182083714,2513000,559000,"",0,0,0,NA,NA
"17",17,3124712,"2022-05-30T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",124,0,0,126,123,124,0,3437900,426378400,360,154,125,224500,124,863500,17481603282,17481603282,1363565056,0,367900,"",0,0,0,NA,NA
"18",18,3124713,"2022-05-30T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",63,0,0,64,62,62,-1,2051900,128109400,160,233.8,63,1134300,62,2353700,2.94e+09,2.94e+09,523026000,0,0,"",0,0,0,NA,NA
"19",19,3124714,"2022-05-30T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",250,0,0,272,246,268,18,177100,45921000,105,214.4,268,42200,254,100,2.2e+08,2.2e+08,38786000,0,0,"",0,0,0,NA,NA
