,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2755105,2020-06-09T00:00:00,AALI,Astra Agro Lestari Tbk.,--M1K--1,8375.0,0.0,0.0,8900.0,8375.0,8900.0,525.0,3280500.0,28667555000.0,2299.0,723.0,8925.0,7500.0,8900.0,23900.0,1924688333.0,1924688333.0,1924688333.0,170800.0,131000.0,,0.0,0.0,0.0,,
1,2,2755106,2020-06-09T00:00:00,ABBA,Mahaka Media Tbk.,--U9---2,52.0,0.0,0.0,54.0,51.0,53.0,1.0,10862900.0,573197100.0,599.0,93.0,53.0,1761900.0,51.0,2340800.0,2755125000.0,2755125000.0,2755125000.0,0.0,200.0,,0.0,0.0,0.0,,
2,3,2755107,2020-06-09T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,5750.0,0.0,0.0,0.0,0.0,5750.0,0.0,0.0,0.0,0.0,1312.7,5750.0,100.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2755108,2020-06-09T00:00:00,ABMM,ABM Investama Tbk.,--U9---1,1540.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,0.0,41.1,1500.0,1500.0,0.0,0.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2755109,2020-06-09T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--M9B3-1,1515.0,0.0,0.0,1525.0,1485.0,1485.0,-30.0,10216300.0,15285188000.0,3774.0,1811.0,1490.0,65400.0,1485.0,561500.0,17150000000.0,17150000000.0,17150000000.0,7848000.0,4294300.0,,5274740.0,7958458600.0,5.0,,
5,6,2755110,2020-06-09T00:00:00,ACST,Acset Indonusa Tbk.,--U6---1,292.0,0.0,0.0,306.0,290.0,292.0,0.0,6458100.0,1927274400.0,638.0,12.3,292.0,82700.0,290.0,68300.0,700000000.0,700000000.0,700000000.0,0.0,10000.0,,0.0,0.0,0.0,,
6,7,2755111,2020-06-09T00:00:00,ADES,Akasha Wira International Tbk.,--U5---2,900.0,0.0,0.0,930.0,880.0,895.0,-5.0,60700.0,54884000.0,48.0,46.5,895.0,500.0,890.0,300.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2755112,2020-06-09T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M6K--1,660.0,0.0,0.0,705.0,650.0,660.0,0.0,121097600.0,82050073000.0,8181.0,518.3,660.0,3806300.0,655.0,1382500.0,3560849376.0,3560849376.0,3560849376.0,2333300.0,3609900.0,,2030133.0,1380641308.0,4.0,,
8,9,2755113,2020-06-09T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,7375.0,0.0,0.0,7525.0,7075.0,7250.0,-125.0,479100.0,3535487500.0,596.0,311.8,7275.0,1200.0,7250.0,1200.0,1000000000.0,1000000000.0,1000000000.0,5600.0,138000.0,,0.0,0.0,0.0,,
9,10,2755114,2020-06-09T00:00:00,ADMG,Polychem Indonesia Tbk,--U3---1,106.0,0.0,0.0,111.0,106.0,107.0,1.0,1544600.0,165653800.0,150.0,9.6,107.0,3000.0,106.0,6000.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
