,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2814775,2020-10-07T00:00:00,AALI,Astra Agro Lestari Tbk.,CDM-183PM2000012--------------,10425.0,0.0,0.0,10500.0,10325.0,10375.0,-50.0,755900.0,7858647500.0,807.0,842.8,10400.0,3400.0,10375.0,9400.0,1924688333.0,1924688333.0,1924688333.0,382600.0,0.0,,0.0,0.0,0.0,,
1,2,2814776,2020-10-07T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,67500.0,3375000.0,10.0,87.7,50.0,8244000.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2814777,2020-10-07T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6575.0,0.0,0.0,0.0,0.0,6575.0,0.0,0.0,0.0,0.0,1501.1,6600.0,800000.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2814778,2020-10-07T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,855.0,0.0,0.0,855.0,855.0,855.0,0.0,100.0,85500.0,1.0,22.8,855.0,7700.0,825.0,1000.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2814779,2020-10-07T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--MO1XKEMA000093--------------,1545.0,1545.0,1545.0,1565.0,1500.0,1545.0,0.0,17159600.0,26392834000.0,7041.0,1884.1,1545.0,175900.0,1540.0,2200.0,17150000000.0,17150000000.0,17150000000.0,8096500.0,8879300.0,,4621700.0,7339259600.0,1.0,,
5,6,2814780,2020-10-07T00:00:00,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,218.0,0.0,0.0,222.0,204.0,210.0,-8.0,135229900.0,28500446800.0,7588.0,15.5,210.0,3626900.0,208.0,1384200.0,6425160000.0,6425160000.0,6425160000.0,84200.0,171300.0,,5000.0,1200000.0,1.0,,
6,7,2814781,2020-10-07T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1170.0,0.0,0.0,1195.0,1170.0,1190.0,20.0,147200.0,175278000.0,93.0,61.8,1195.0,25900.0,1190.0,4200.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2814782,2020-10-07T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,525.0,0.0,0.0,530.0,515.0,525.0,0.0,5734600.0,2995895000.0,743.0,412.3,530.0,268400.0,525.0,399900.0,3560849376.0,3560849376.0,3560849376.0,64800.0,158000.0,,0.0,0.0,0.0,,
8,9,2814783,2020-10-07T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7275.0,0.0,0.0,7425.0,7225.0,7400.0,125.0,26900.0,197695000.0,76.0,318.3,7425.0,3000.0,7400.0,7300.0,1000000000.0,1000000000.0,1000000000.0,1400.0,0.0,,0.0,0.0,0.0,,
9,10,2814784,2020-10-07T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,125.0,0.0,0.0,138.0,125.0,133.0,8.0,19314700.0,2575689900.0,1562.0,11.9,134.0,221300.0,133.0,27200.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
10,11,2814785,2020-10-07T00:00:00,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1125.0,1125.0,1130.0,1135.0,1115.0,1130.0,5.0,45283200.0,50882578500.0,6291.0,102.7,1130.0,1351300.0,1125.0,237500.0,31985962000.0,31985962000.0,31985962000.0,20958100.0,8472600.0,,70.0,78400.0,1.0,,
11,12,2814786,2020-10-07T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,454.5,498.0,11000.0,0.0,0.0,1000000000.0,1000000000.0,1000000000.0,0.0,0.0,,0.0,0.0,0.0,,
12,13,2814787,2020-10-07T00:00:00,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,505.0,0.0,0.0,520.0,505.0,510.0,5.0,1549700.0,789412500.0,104.0,46.4,510.0,204700.0,505.0,1800.0,3066660000.0,3066660000.0,3066660000.0,100.0,1000100.0,,0.0,0.0,0.0,,
13,14,2814788,2020-10-07T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-110500000081--------------,332.0,0.0,0.0,338.0,326.0,332.0,0.0,30573400.0,10136087800.0,2312.0,542.4,334.0,41900.0,332.0,3244500.0,21129857328.0,21129857328.0,21129857328.0,507200.0,238300.0,,0.0,0.0,0.0,,
14,15,2814789,2020-10-07T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U-210500000081--------------,179.0,0.0,0.0,184.0,177.0,183.0,4.0,12600.0,2309600.0,12.0,166.4,183.0,36800.0,171.0,1800.0,11154923542.0,11154923542.0,11728776913.0,0.0,0.0,,0.0,0.0,0.0,,
15,16,2814790,2020-10-07T00:00:00,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-210000000084--------------,54.0,0.0,0.0,71.0,54.0,61.0,7.0,8618700.0,538343100.0,1277.0,230.0,62.0,42700.0,61.0,264100.0,2940000000.0,2940000000.0,2940000000.0,0.0,0.0,,0.0,0.0,0.0,,
16,17,2814791,2020-10-07T00:00:00,AIMS,Akbar Indo Makmur Stimec Tbk,--U-210000000091--------------,145.0,0.0,0.0,152.0,135.0,152.0,7.0,300.0,42900.0,3.0,121.6,168.0,10000.0,142.0,1000.0,220000000.0,220000000.0,220000000.0,0.0,0.0,,0.0,0.0,0.0,,
17,18,2814792,2020-10-07T00:00:00,AISA,Tiga Pilar Sejahtera Food Tbk.,--U-110000000051---E----------,204.0,0.0,0.0,226.0,200.0,220.0,16.0,141306800.0,30628509200.0,6511.0,26.8,222.0,2130300.0,220.0,11756100.0,4787500000.0,4787500000.0,4787500000.0,3382400.0,838600.0,,241700.0,49306800.0,1.0,,
18,19,2814793,2020-10-07T00:00:00,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-210000000094--------------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0,75.9,50.0,3136000.0,0.0,0.0,6449463636.0,6449463636.0,6449463636.0,0.0,0.0,,0.0,0.0,0.0,,
19,20,2814794,2020-10-07T00:00:00,AKPI,Argha Karya Prima Industry Tbk.,--U-213000000035--------------,310.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,40.9,310.0,3700.0,0.0,0.0,680000000.0,680000000.0,680000000.0,0.0,0.0,,0.0,0.0,0.0,,
20,21,2814795,2020-10-07T00:00:00,AKRA,AKR Corporindo Tbk.,--MO1S3XM0000091--------------,2660.0,2670.0,2670.0,2680.0,2600.0,2600.0,-60.0,11719600.0,30772979000.0,1491.0,2072.2,2610.0,9100.0,2600.0,236400.0,4014694920.0,4014694920.0,4014694920.0,881800.0,118600.0,,3.0,7842.0,1.0,,
21,22,2814796,2020-10-07T00:00:00,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-213000000074--------------,362.0,0.0,0.0,452.0,380.0,452.0,90.0,97600.0,42823200.0,80.0,226.0,0.0,0.0,452.0,104200.0,720000000.0,720000000.0,720000000.0,1400.0,0.0,,0.0,0.0,0.0,,
22,23,2814797,2020-10-07T00:00:00,ALDO,Alkindo Naratama Tbk.,--U-213000000038--------------,398.0,0.0,0.0,396.0,396.0,396.0,-2.0,120000.0,47520000.0,1.0,290.2,396.0,33300.0,372.0,4000.0,1100000000.0,1100000000.0,1100000000.0,0.0,0.0,,0.0,0.0,0.0,,
23,24,2814798,2020-10-07T00:00:00,ALKA,Alakasa Industrindo Tbk,--U-213000000033--------------,218.0,0.0,0.0,270.0,204.0,212.0,-6.0,5400.0,1381000.0,18.0,35.7,220.0,100.0,212.0,5800.0,507665055.0,507665055.0,507665055.0,0.0,0.0,,0.0,0.0,0.0,,
24,25,2814799,2020-10-07T00:00:00,ALMI,Alumindo Light Metal Industry Tbk.,--U-210000000033---E----------,208.0,0.0,0.0,197.0,197.0,197.0,-11.0,2000.0,394000.0,4.0,30.3,206.0,300.0,198.0,9700.0,616000000.0,616000000.0,616000000.0,0.0,0.0,,0.0,0.0,0.0,,
25,26,2814800,2020-10-07T00:00:00,ALTO,Tri Banyan Tirta Tbk.,--U-110000000051--------------,296.0,0.0,0.0,300.0,280.0,294.0,-2.0,28700.0,8194200.0,22.0,146.9,298.0,73600.0,294.0,1500.0,2191870558.0,2191870558.0,2191870558.0,0.0,0.0,,0.0,0.0,0.0,,
26,27,2814801,2020-10-07T00:00:00,AMAG,Asuransi Multi Artha Guna Tbk.,--U-210500000084--------------,198.0,0.0,0.0,199.0,194.0,198.0,0.0,66300.0,12938500.0,28.0,188.6,198.0,3400.0,195.0,200.0,5001552516.0,5001552516.0,5001552516.0,0.0,3500.0,,0.0,0.0,0.0,,
27,28,2814802,2020-10-07T00:00:00,AMAN,Makmur Berkah Amanda Tbk.,--U-113000000061--------------,294.0,0.0,0.0,298.0,294.0,298.0,4.0,414500.0,122479400.0,48.0,270.9,298.0,136000.0,296.0,12700.0,3873500000.0,715000000.0,3873500000.0,0.0,0.0,,0.0,0.0,0.0,,
