,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2762750,2020-06-23T00:00:00,AALI,Astra Agro Lestari Tbk.,--M1K--1,8650.0,0.0,0.0,8925.0,8675.0,8825.0,175.0,1839800.0,16248382500.0,1498.0,716.9,8825.0,9700.0,8800.0,27600.0,1924688333.0,1924688333.0,1924688333.0,13300.0,64100.0,,30.0,261000.0,1.0,,
1,2,2762751,2020-06-23T00:00:00,ABBA,Mahaka Media Tbk.,--U9---2,50.0,0.0,0.0,51.0,50.0,50.0,0.0,1970900.0,98547300.0,84.0,87.7,51.0,2056700.0,50.0,3916300.0,2755125000.0,2755125000.0,2755125000.0,100500.0,0.0,,0.0,0.0,0.0,,
2,3,2762752,2020-06-23T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6000.0,0.0,0.0,6000.0,5750.0,5750.0,-250.0,300.0,1750000.0,3.0,1312.7,5750.0,700.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2762753,2020-06-23T00:00:00,ABMM,ABM Investama Tbk.,--U9---1,1500.0,0.0,0.0,1500.0,1400.0,1425.0,-75.0,2400.0,3508000.0,12.0,38.0,1430.0,900.0,1425.0,100.0,2753165000.0,2753165000.0,2753165000.0,0.0,700.0,,0.0,0.0,0.0,,
4,5,2762754,2020-06-23T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--M9B3-1,1490.0,0.0,0.0,1510.0,1485.0,1500.0,10.0,10336400.0,15521318000.0,2601.0,1829.3,1505.0,500.0,1500.0,691100.0,17150000000.0,17150000000.0,17150000000.0,7891900.0,6580600.0,,10183280.0,15425527600.0,5.0,,
5,6,2762755,2020-06-23T00:00:00,ACST,Acset Indonusa Tbk.,--U6---1,258.0,0.0,0.0,260.0,254.0,254.0,-4.0,470700.0,119971800.0,97.0,10.7,254.0,66700.0,252.0,229600.0,700000000.0,700000000.0,700000000.0,0.0,0.0,,0.0,0.0,0.0,,
6,7,2762756,2020-06-23T00:00:00,ADES,Akasha Wira International Tbk.,--U5---2,855.0,0.0,0.0,860.0,840.0,845.0,-10.0,17600.0,14935500.0,20.0,43.9,850.0,9100.0,840.0,2700.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2762757,2020-06-23T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,XDM6K--1,605.0,0.0,0.0,615.0,600.0,605.0,0.0,9679300.0,5862081000.0,1128.0,475.1,610.0,746500.0,605.0,249500.0,3560849376.0,3560849376.0,3560849376.0,2415100.0,325500.0,,0.0,0.0,0.0,,
8,9,2762758,2020-06-23T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,7075.0,0.0,0.0,7175.0,7025.0,7100.0,25.0,165300.0,1169420000.0,206.0,305.4,7100.0,9000.0,7075.0,100.0,1000000000.0,1000000000.0,1000000000.0,71100.0,100000.0,,0.0,0.0,0.0,,
9,10,2762759,2020-06-23T00:00:00,ADMG,Polychem Indonesia Tbk,--U3---1,106.0,0.0,0.0,108.0,102.0,104.0,-2.0,710300.0,73727800.0,89.0,9.3,105.0,1100.0,104.0,94600.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
10,11,2762760,2020-06-23T00:00:00,ADRO,Adaro Energy Tbk.,XDM2BX-1,1030.0,0.0,0.0,1050.0,990.0,1005.0,-25.0,80075000.0,80763147000.0,9601.0,91.4,1010.0,435000.0,1005.0,7283400.0,31985962000.0,31985962000.0,31985962000.0,32339300.0,7247900.0,,7798433.0,8071369915.0,6.0,,
11,12,2762761,2020-06-23T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U9---2,488.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,443.6,486.0,25800.0,0.0,0.0,1000000000.0,250000000.0,1000000000.0,0.0,0.0,,0.0,0.0,0.0,,
12,13,2762762,2020-06-23T00:00:00,AGII,Aneka Gas Industri Tbk.,--M3---1,496.0,0.0,0.0,505.0,482.0,500.0,4.0,1152300.0,575859800.0,117.0,45.5,505.0,18200.0,500.0,552600.0,3066660000.0,3066660000.0,3066660000.0,1000000.0,1097400.0,,0.0,0.0,0.0,,
13,14,2762763,2020-06-23T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,125.0,0.0,0.0,127.0,122.0,123.0,-2.0,5275900.0,652318600.0,413.0,201.0,124.0,21100.0,123.0,203000.0,21129857328.0,21129857328.0,21129857328.0,0.0,0.0,,0.0,0.0,0.0,,
14,15,2762764,2020-06-23T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U8---2,96.0,0.0,0.0,102.0,96.0,102.0,6.0,51500.0,4989400.0,17.0,92.7,102.0,2300.0,95.0,1000.0,11154923542.0,11154923542.0,11728776913.0,0.0,0.0,,0.0,0.0,0.0,,
