"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3121539,"2022-05-23T00:00:00","AALI","Astra Agro Lestari Tbk.","XDM-183PM10000D232------------",12925,0,0,13150,12300,12325,-600,3199800,40417992500,3855,1001.3,12350,100,12325,85900,1924688333,1924688333,390711732,1637400,554700,"",19500,252037500,1,NA,NA
"2",2,3121540,"2022-05-23T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614---L--------",197,0,0,202,191,196,-1,5286600,1035787800,980,433,197,59000,196,187600,3935892857,3935892857,1342926643,1287900,652300,"",0,0,0,NA,NA
"3",3,3121541,"2022-05-23T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6250,0,0,0,0,6250,0,0,0,0,1426.9,6225,100,0,0,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3121542,"2022-05-23T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",3280,0,0,3220,3060,3060,-220,8759700,26932811000,3312,81.6,3060,203300,0,0,2753165000,2753165000,568803889,1519000,222300,"",0,0,0,NA,NA
"5",5,3121543,"2022-05-23T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",1010,0,0,1025,985,995,-15,65782100,65556906500,7584,1213.4,995,1836600,990,41400,1.715e+10,1.715e+10,6835990000,24039800,22355000,"",850000,842350000,1,NA,NA
"6",6,3121544,"2022-05-23T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",163,0,0,164,154,161,-2,4403300,710001800,414,11.9,162,515500,161,515200,12675160000,12675160000,2259981028,378700,3100,"",0,0,0,NA,NA
"7",7,3121545,"2022-05-23T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",73,0,0,78,73,75,2,30134700,2270273000,1578,57.7,76,3165800,75,847400,22222222200,22222222200,2222222220,1093000,1188300,"",0,0,0,NA,NA
"8",8,3121546,"2022-05-23T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",4830,0,0,4880,4830,4830,0,85500,414769000,116,250.9,4840,1200,4830,1e+05,589896800,589896800,48961434,0,600,"",0,0,0,NA,NA
"9",9,3121547,"2022-05-23T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",670,0,0,675,655,655,-15,7778300,5140133000,1804,514.4,660,385500,655,2928600,3560849376,3560849376,1744816194,0,2500,"",0,0,0,NA,NA
"10",10,3121548,"2022-05-23T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",8050,0,0,8150,8025,8075,25,155800,1257960000,243,347.3,8075,7800,8050,30100,1e+09,1e+09,79100000,22700,27900,"",100,830000,1,NA,NA
