"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2969168,"2021-08-09T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",8025,0,0,8275,8025,8100,75,1859900,15223915000,1324,658,8125,400,8100,15200,1924688333,1924688333,1924688333,239000,463300,"",0,0,0,NA,NA
"2",2,2969169,"2021-08-09T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614-E-L--------",600,0,0,620,570,585,-15,19818800,11793417500,2765,1026.3,590,68900,585,375200,2755125000,2755125000,2755125000,1969300,1922400,"",0,0,0,NA,NA
"3",3,2969170,"2021-08-09T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6950,0,0,0,0,6950,0,0,0,0,1586.7,6950,1100,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2969171,"2021-08-09T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",1130,0,0,1320,1120,1240,110,693500,851170000,419,33.1,1250,13000,1240,1600,2753165000,2753165000,2753165000,0,0,"",0,0,0,NA,NA
"5",5,2969172,"2021-08-09T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1S3PMN0000E743M-----------",1335,1340,1340,1375,1335,1360,25,7324500,9945122000,2145,1658.5,1365,299400,1360,130800,1.715e+10,1.715e+10,1.715e+10,2006900,3874400,"",20,26800,1,NA,NA
"6",6,2969173,"2021-08-09T00:00:00","ACST","Acset Indonusa Tbk.","--U-1135000000J211------------",284,0,0,306,276,276,-8,94012400,27469199200,8608,20.4,278,308700,276,552400,6425160000,6425160000,6425160000,1589000,1506200,"",0,0,0,NA,NA
"7",7,2969174,"2021-08-09T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",2370,0,0,2400,2360,2380,10,80100,190519000,128,123.6,2380,4700,2370,1500,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2969175,"2021-08-09T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V50000J211------------",700,0,0,710,690,695,-5,11253700,7889036500,2091,545.8,700,130500,695,81200,3560849376,3560849376,3560849376,446000,761300,"",0,0,0,NA,NA
"9",9,2969176,"2021-08-09T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",7700,0,0,7725,7625,7700,0,95200,730865000,195,331.2,7725,3000,7700,2400,1e+09,1e+09,1e+09,18600,17000,"",0,0,0,NA,NA
"10",10,2969177,"2021-08-09T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",220,0,0,240,220,240,20,36067200,8510122400,3590,21.4,242,1328900,240,1064700,3889179559,3889179559,3889179559,1233600,579500,"",0,0,0,NA,NA
"11",11,2969178,"2021-08-09T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XD5U60000A121------------",1290,1305,1305,1340,1290,1300,10,56861800,74482514500,6230,118.2,1305,143600,1300,164300,31985962000,31985962000,31985962000,14113000,6922700,"",118,153852,4,NA,NA
"12",12,2969179,"2021-08-09T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",408,0,0,408,384,384,-24,4000,1622400,13,349.1,408,9400,382,1900,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"13",13,2969180,"2021-08-09T00:00:00","AGII","Aneka Gas Industri Tbk.","CDM-1835400000B111------------",1625,0,0,1650,1515,1525,-100,28146400,43264569500,8207,138.6,1525,13200,1520,154900,3066660000,3066660000,3066660000,1709500,1557900,"",0,0,0,NA,NA
"14",14,2969181,"2021-08-09T00:00:00","AGRO","Bank Rakyat Indonesia Agroniaga Tbk.","--U-1100000000G111------------",2620,0,0,2640,2440,2440,-180,137172700,342332029000,32607,3986.4,2440,10186400,0,0,21417698855,21417698855,21417698855,5778200,3162300,"",2500000,6190491750,2,NA,NA
"15",15,2969182,"2021-08-09T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",328,0,0,360,308,316,-12,156443100,52492950400,13721,392.4,318,100500,316,832000,17481603282,17481603282,17481603282,9063400,10976100,"",0,0,0,NA,NA
"16",16,2969183,"2021-08-09T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",58,0,0,59,57,59,1,1273600,74058200,169,222.4,59,379700,58,7700,2.94e+09,2.94e+09,2.94e+09,0,0,"",0,0,0,NA,NA
"17",17,2969184,"2021-08-09T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",400,0,0,416,384,402,2,99700,40080400,73,321.6,402,10500,398,200,2.2e+08,2.2e+08,2.2e+08,0,0,"",0,0,0,NA,NA
"18",18,2969185,"2021-08-09T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1105000000D222------------",214,0,0,226,212,212,-2,27363200,5954564200,1984,25.8,214,60000,212,452200,9311800000,9311800000,9311800000,2892700,912400,"",0,0,0,NA,NA
"19",19,2969186,"2021-08-09T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512------------",50,0,0,50,50,50,0,4e+06,2e+08,517,75.9,50,4036800,0,0,6449463636,6449463636,6449463636,0,0,"",0,0,0,NA,NA
"20",20,2969187,"2021-08-09T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","XDU-2130000000B113------------",610,0,0,640,610,615,5,10100,6294000,19,81.1,615,15900,610,15800,612248000,612248000,612248000,0,0,"",0,0,0,NA,NA
"21",21,2969188,"2021-08-09T00:00:00","AKRA","AKR Corporindo Tbk.","XDMO1S7XM80000A112------------",3480,3470,3460,3480,3420,3450,-30,3707300,12781674000,1101,2749.6,3460,12200,3450,66900,4014694920,4014694920,4014694920,775300,1645500,"",144927,499998150,1,NA,NA
"22",22,2969189,"2021-08-09T00:00:00","AKSI","Maming Enam Sembilan Mineral Tbk.","--U-2130000000K211------------",424,0,0,478,420,448,24,26400,11581000,69,224,448,21100,446,2800,7.2e+08,7.2e+08,7.2e+08,0,0,"",0,0,0,NA,NA
"23",23,2969190,"2021-08-09T00:00:00","ALDO","Alkindo Naratama Tbk.","--U-2130000000B131------------",720,0,0,765,695,695,-25,17427400,12819044500,3030,509.4,695,13100,690,328700,1.1e+09,1.1e+09,1.1e+09,65200,10000,"",0,0,0,NA,NA
"24",24,2969191,"2021-08-09T00:00:00","ALKA","Alakasa Industrindo Tbk","--U-2130000000B141------------",230,0,0,230,224,224,-6,1200,274800,4,37.7,232,500,226,600,507665055,507665055,507665055,0,0,"",0,0,0,NA,NA
"25",25,2969192,"2021-08-09T00:00:00","ALMI","Alumindo Light Metal Industry Tbk.","--U-2100000000B141-E----------",252,0,0,252,236,250,-2,4800,1167000,14,38.5,250,11000,240,100,6.16e+08,6.16e+08,6.16e+08,0,0,"",0,0,0,NA,NA
