"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2880563,"2021-02-18T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",11025,0,0,11200,11025,11050,25,661700,7348800000,697,897.7,11050,4100,11025,56100,1924688333,1924688333,1924688333,35600,19900,"",121,1355200,2,NA,NA
"2",2,2880564,"2021-02-18T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614-E----------",64,0,0,86,64,86,22,568282500,45707271800,10214,150.9,0,0,86,558881900,2755125000,2755125000,2755125000,281700,1120600,"",0,0,0,NA,NA
"3",3,2880565,"2021-02-18T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6100,0,0,0,0,6100,0,0,0,0,1392.6,6500,2500,6100,1500,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2880566,"2021-02-18T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",755,0,0,765,740,765,10,86700,65501000,45,20.4,765,19800,760,1000,2753165000,2753165000,2753165000,0,0,"",0,0,0,NA,NA
"5",5,2880567,"2021-02-18T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1U7PMN0000E743------------",1625,1630,1630,1635,1600,1600,-25,24290600,39178550500,6864,1951.2,1605,15000,1600,2852400,1.715e+10,1.715e+10,1.715e+10,14203700,14660100,"",7247800,11679989300,2,NA,NA
"6",6,2880568,"2021-02-18T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",408,0,0,412,400,402,-6,27468500,11122287400,2798,29.7,404,87700,402,80900,6425160000,6425160000,6425160000,5308200,2948200,"",0,0,0,NA,NA
"7",7,2880569,"2021-02-18T00:00:00","ADES","Akasha Wira International Tbk.","--U-2130000000D212------------",1685,0,0,1740,1645,1700,15,137800,231313500,120,88.3,1700,4400,1680,400,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2880570,"2021-02-18T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1135400000J211------------",1465,0,0,1495,1430,1430,-35,18053600,26299702500,5012,1123,1440,61300,1430,764400,3560849376,3560849376,3560849376,1493800,793600,"",770000,1139750000,2,NA,NA
"9",9,2880571,"2021-02-18T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",8550,0,0,8650,8500,8575,25,57300,490485000,93,368.8,8600,500,8575,2600,1e+09,1e+09,1e+09,4200,0,"",0,0,0,NA,NA
"10",10,2880572,"2021-02-18T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",174,0,0,177,172,175,1,918700,159638400,192,15.6,175,84300,174,500,3889179559,3889179559,3889179559,0,100,"",0,0,0,NA,NA
