,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2761360,2020-06-19T00:00:00,AALI,Astra Agro Lestari Tbk.,--M1K--1,8550.0,0.0,0.0,8625.0,8400.0,8400.0,-150.0,1205800.0,10231290000.0,1125.0,682.4,8500.0,10000.0,8400.0,61400.0,1924688333.0,1924688333.0,1924688333.0,743900.0,389500.0,,0.0,0.0,0.0,,
1,2,2761361,2020-06-19T00:00:00,ABBA,Mahaka Media Tbk.,--U9---2,51.0,0.0,0.0,52.0,50.0,51.0,0.0,1452700.0,73979500.0,81.0,89.5,51.0,575800.0,50.0,11053200.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2761362,2020-06-19T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,5750.0,0.0,0.0,0.0,0.0,5750.0,0.0,0.0,0.0,0.0,1312.7,6875.0,100.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2761363,2020-06-19T00:00:00,ABMM,ABM Investama Tbk.,--U9---1,1535.0,0.0,0.0,1500.0,1500.0,1500.0,-35.0,8900.0,13350000.0,7.0,40.0,1500.0,14200.0,1440.0,1000.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2761364,2020-06-19T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--M9B3-1,1490.0,0.0,0.0,1515.0,1490.0,1500.0,10.0,35238900.0,52865521000.0,3442.0,1829.3,1500.0,1718300.0,1495.0,153000.0,17150000000.0,17150000000.0,17150000000.0,32985700.0,18422700.0,,2837100.0,4255650000.0,5.0,,
5,6,2761365,2020-06-19T00:00:00,ACST,Acset Indonusa Tbk.,--U6---1,260.0,0.0,0.0,266.0,256.0,264.0,4.0,337500.0,87743000.0,67.0,11.1,264.0,31500.0,260.0,20100.0,700000000.0,700000000.0,700000000.0,0.0,55000.0,,0.0,0.0,0.0,,
6,7,2761366,2020-06-19T00:00:00,ADES,Akasha Wira International Tbk.,--U5---2,875.0,0.0,0.0,890.0,830.0,860.0,-15.0,18700.0,16075000.0,27.0,44.7,860.0,17100.0,850.0,8300.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2761367,2020-06-19T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,XDM6K--1,635.0,0.0,0.0,645.0,620.0,625.0,-10.0,7720100.0,4846277500.0,1164.0,490.8,630.0,130200.0,625.0,135100.0,3560849376.0,3560849376.0,3560849376.0,1788100.0,251000.0,,0.0,0.0,0.0,,
8,9,2761368,2020-06-19T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,7050.0,0.0,0.0,7150.0,7025.0,7100.0,50.0,147300.0,1042185000.0,137.0,305.4,7125.0,200.0,7100.0,400.0,1000000000.0,1000000000.0,1000000000.0,29700.0,101700.0,,0.0,0.0,0.0,,
9,10,2761369,2020-06-19T00:00:00,ADMG,Polychem Indonesia Tbk,--U3---1,106.0,0.0,0.0,109.0,103.0,105.0,-1.0,448300.0,47094800.0,64.0,9.4,107.0,10000.0,105.0,9400.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
