"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3070724,"2022-02-09T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM10000D232------------",9950,0,0,10000,9800,9875,-75,1129300,11158902500,1464,802.2,9900,27200,9875,17600,1924688333,1924688333,1004302372,198500,341400,"",0,0,0,NA,NA
"2",2,3070725,"2022-02-09T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614------------",334,0,0,342,332,332,-2,5162500,1725609000,720,582.5,334,275100,332,440600,2755125000,2755125000,1524410663,1065500,880800,"",0,0,0,NA,NA
"3",3,3070726,"2022-02-09T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6825,0,0,6825,6825,6825,0,100,682500,1,1558.2,7000,101000,6350,100,620806680,620806680,388004175,0,0,"",0,0,0,NA,NA
"4",4,3070727,"2022-02-09T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",1415,0,0,1440,1405,1425,10,1856700,2631261000,537,38,1425,44700,1415,20900,2753165000,2753165000,1442383144,0,504000,"",0,0,0,NA,NA
"5",5,3070728,"2022-02-09T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",1245,0,0,1250,1215,1220,-25,14224600,17481629500,3770,1487.8,1225,54900,1220,342800,1.715e+10,1.715e+10,10962280000,5334300,1748100,"",0,0,0,NA,NA
"6",6,3070729,"2022-02-09T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",199,0,0,200,196,198,-1,5403100,1074481400,602,14.6,199,317600,198,145400,12675160000,12675160000,6426306120,121300,720800,"",0,0,0,NA,NA
"7",7,3070730,"2022-02-09T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3540,0,0,3550,3420,3520,-20,47400,166811000,82,182.9,3530,2900,3490,200,589896800,589896800,265335581,0,0,"",0,0,0,NA,NA
"8",8,3070731,"2022-02-09T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",910,0,0,935,910,930,20,10839600,10037871000,2951,730.4,930,263000,925,237900,3560849376,3560849376,2471229467,268300,350100,"",0,0,0,NA,NA
"9",9,3070732,"2022-02-09T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",7725,0,0,7750,7700,7725,0,27600,213377500,67,332.3,7750,2700,7725,1400,1e+09,1e+09,447500000,0,0,"",0,0,0,NA,NA
"10",10,3070733,"2022-02-09T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",181,0,0,183,180,180,-1,446400,80674400,177,16.1,181,101000,180,1700,3889179559,3889179559,1867972942,0,0,"",0,0,0,NA,NA
"11",11,3070734,"2022-02-09T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2135000000A121-----------X",1230,0,0,1245,1145,1165,-65,68504800,80461142000,10729,1165,1170,685100,1165,524900,40882331500,40882331500,20317181500,2980300,6481400,"",1479600,1716336000,2,NA,NA
"12",12,3070735,"2022-02-09T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XD0Q60000A121------------",2200,2220,2220,2270,2180,2210,10,199270200,442362706000,13281,200.9,2210,1614500,2200,532400,31985962000,31985962000,21184302633,29139200,72609500,"",352394,782314680,2,NA,NA
"13",13,3070736,"2022-02-09T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",362,0,0,384,362,368,6,12600,4789400,13,334.5,368,12600,350,100,1e+09,1e+09,550100000,0,0,"",0,0,0,NA,NA
"14",14,3070737,"2022-02-09T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835F20000B111------------",1480,0,0,1535,1475,1500,20,9086800,13682862500,2453,136.4,1505,18700,1500,63300,3066660000,3066660000,1565836596,695900,1847500,"",0,0,0,NA,NA
"15",15,3070738,"2022-02-09T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1105000000G111------------",1385,0,0,1445,1365,1440,55,52121800,73724601000,8309,2399.2,1440,1004700,1435,199400,22520054593,22520054593,10917722467,8173400,4066500,"",2051356,2940660300,9,NA,NA
"16",16,3070739,"2022-02-09T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",170,0,0,176,165,166,-4,86858900,14856567500,5235,206.1,167,131000,166,2179300,17481603282,17481603282,7810780346,19684100,6647600,"",0,0,0,NA,NA
"17",17,3070740,"2022-02-09T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",69,0,0,70,68,69,0,1345800,92918100,188,260.2,69,95900,68,1748600,2.94e+09,2.94e+09,1495578000,0,0,"",0,0,0,NA,NA
"18",18,3070741,"2022-02-09T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",378,0,0,380,368,380,2,83300,31027400,34,304,378,500,370,1300,2.2e+08,2.2e+08,111276000,0,0,"",0,0,0,NA,NA
"19",19,3070742,"2022-02-09T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1135000000D222------------",179,0,0,204,178,200,21,66609300,12953184100,5736,24.3,202,1277100,200,216200,9311800000,9311800000,5757485940,410100,1353900,"",0,0,0,NA,NA
