"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3105790,"2022-04-14T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM10000D232------------",12825,0,0,13000,12800,12875,50,1459500,18843895000,1774,1045.9,12875,62800,12850,13200,1924688333,1924688333,390711732,146200,613300,"",22,283250,1,NA,NA
"2",2,3105791,"2022-04-14T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614------------",244,0,0,250,238,244,0,14326200,3497815600,1450,539,246,312700,244,40100,3935892857,3935892857,1342926643,6100,3646800,"",0,0,0,NA,NA
"3",3,3105792,"2022-04-14T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",5975,0,0,0,0,5975,0,0,0,0,1364.1,6200,1300,5975,200,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3105793,"2022-04-14T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",2500,0,0,2550,2410,2520,20,3949900,9836520000,1839,67.2,2520,32600,2510,32900,2753165000,2753165000,568803889,233100,615900,"",0,0,0,NA,NA
"5",5,3105794,"2022-04-14T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",1170,0,0,1185,1125,1145,-25,48269100,54945300000,7524,1396.3,1145,172000,1140,20800,1.715e+10,1.715e+10,6835990000,12894300,18502400,"",863000,980640862,6,NA,NA
"6",6,3105795,"2022-04-14T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",181,0,0,184,180,180,-1,3740600,678720600,570,13.3,181,21400,180,676600,12675160000,12675160000,2259981028,0,21500,"",0,0,0,NA,NA
"7",7,3105796,"2022-04-14T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",83,0,0,84,81,82,-1,16611000,1360478700,1373,63.1,82,1940400,81,3313000,22222222200,22222222200,2222222220,0,0,"",0,0,0,NA,NA
"8",8,3105797,"2022-04-14T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3680,0,0,3700,3670,3680,0,44600,163924000,52,191.2,3700,9000,3680,4400,589896800,589896800,48961434,0,0,"",0,0,0,NA,NA
"9",9,3105798,"2022-04-14T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",700,0,0,705,690,700,0,5125700,3578095500,1328,549.7,700,240500,695,1894300,3560849376,3560849376,1744816194,66100,164100,"",0,0,0,NA,NA
"10",10,3105799,"2022-04-14T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","XDU-1115200000G211------------",8000,0,0,8050,7950,8000,0,357500,2854347500,739,344.1,8000,1300,7975,600,1e+09,1e+09,79100000,185400,55300,"",0,0,0,NA,NA
"11",11,3105800,"2022-04-14T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",183,0,0,183,181,183,0,196300,35855500,55,16.3,184,17000,183,69300,3889179559,3889179559,520372225,0,0,"",0,0,0,NA,NA
"12",12,3105801,"2022-04-14T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2135000000A121------------",2750,0,0,2900,2750,2860,110,148643200,421552918000,28985,2860,2870,329700,2860,1336800,40882331500,40882331500,6606584770,11433000,41082800,"",930900,2462426400,3,NA,NA
"13",13,3105802,"2022-04-14T00:00:00","ADRO","Adaro Energy Indonesia Tbk.","--MO1XD0Q60000A121------------",3350,3350,3340,3350,3280,3310,-40,112905400,374976443000,15683,300.9,3330,298200,3310,524500,31985962000,31985962000,13981063990,35628200,29027600,"",627078,2084400570,15,NA,NA
"14",14,3105803,"2022-04-14T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",334,0,0,390,312,312,-22,162000,51536400,172,283.6,324,500,312,11900,1e+09,1e+09,250200000,0,0,"",0,0,0,NA,NA
"15",15,3105804,"2022-04-14T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835F20000B111------------",2160,0,0,2450,2180,2450,290,34047900,78984570000,13141,222.7,2450,483600,2440,102100,3066660000,3066660000,597385368,4328800,10596600,"",0,0,0,NA,NA
"16",16,3105805,"2022-04-14T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1105000000G111------------",1045,0,0,1090,1045,1060,15,29626000,31590105500,3978,1766.1,1065,97700,1060,1200000,22520054593,22520054593,3182083714,340200,8620300,"",1200124,1249331440,3,NA,NA
"17",17,3105806,"2022-04-14T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",132,0,0,134,129,129,-3,7510300,982611600,681,160.2,130,219900,129,2759100,17481603282,17481603282,1363565056,893100,288000,"",0,0,0,NA,NA
