,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2714984,2020-03-13T00:00:00,AALI,Astra Agro Lestari Tbk.,--M1K--1,6850.0,0.0,0.0,6775.0,6375.0,6375.0,-475.0,4741800.0,30725322500.0,2920.0,517.9,6375.0,820800.0,0.0,0.0,1924688333.0,1924688333.0,1924688333.0,79200.0,495300.0,,0.0,0.0,0.0,,
1,2,2714985,2020-03-13T00:00:00,ABBA,Mahaka Media Tbk.,--U9---2,50.0,0.0,0.0,50.0,50.0,50.0,0.0,1759200.0,87960000.0,163.0,87.7,50.0,1400.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,300000.0,500.0,,0.0,0.0,0.0,,
2,3,2714986,2020-03-13T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,5575.0,0.0,0.0,0.0,0.0,5575.0,0.0,0.0,0.0,0.0,1272.8,5550.0,1300.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2714987,2020-03-13T00:00:00,ABMM,ABM Investama Tbk.,--U9---1,1495.0,0.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,0.0,39.9,1485.0,400.0,0.0,0.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2714988,2020-03-13T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--M9B3-1,1355.0,0.0,0.0,1465.0,1265.0,1405.0,50.0,22318400.0,30760347500.0,3789.0,1713.4,1420.0,17000.0,1405.0,529300.0,17150000000.0,17150000000.0,17150000000.0,16180500.0,10608000.0,,2176842.0,2947446630.0,3.0,,
5,6,2714989,2020-03-13T00:00:00,ACST,Acset Indonusa Tbk.,--U6---1,224.0,0.0,0.0,210.0,210.0,210.0,-14.0,690800.0,145068000.0,74.0,8.8,210.0,2951600.0,0.0,0.0,700000000.0,700000000.0,700000000.0,244600.0,0.0,,4100.0,861000.0,2.0,,
6,7,2714990,2020-03-13T00:00:00,ADES,Akasha Wira International Tbk.,--U5---2,740.0,0.0,0.0,740.0,690.0,735.0,-5.0,65100.0,45606500.0,30.0,38.2,730.0,100.0,700.0,100.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2714991,2020-03-13T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M6K--1,580.0,0.0,0.0,595.0,540.0,585.0,5.0,17313800.0,9654969000.0,2163.0,459.4,585.0,138700.0,580.0,213900.0,3560849376.0,3560849376.0,3560849376.0,1945400.0,212000.0,,0.0,0.0,0.0,,
8,9,2714992,2020-03-13T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,8975.0,0.0,0.0,8925.0,8350.0,8800.0,-175.0,176200.0,1513552500.0,235.0,378.5,8900.0,2000.0,8800.0,1400.0,1000000000.0,1000000000.0,1000000000.0,15900.0,12000.0,,0.0,0.0,0.0,,
9,10,2714993,2020-03-13T00:00:00,ADMG,Polychem Indonesia Tbk,--U3---1,104.0,0.0,0.0,104.0,97.0,98.0,-6.0,810500.0,80836300.0,70.0,8.7,100.0,72900.0,98.0,7000.0,3889179559.0,3889179559.0,3889179559.0,230100.0,0.0,,0.0,0.0,0.0,,
